Index,ClassId,PredictClass,Correction,ClassName,Prob,2ndClass,2ndClassName,2ndProb,3rdClass,3rdClassName,3rdProb
04886.jpg,18,31,0,attention_deer,0.995797,33,turn_right,0.00352148,21,attention_curvy,0.000600285
04887.jpg,11,11,1,right_of_way_crossing,0.988404,30,attention_snowflake,0.0107583,21,attention_curvy,0.000460375
04888.jpg,1,1,1,30_speed,0.961699,5,80_speed,0.0363032,2,50_speed,0.00182561
04889.jpg,19,19,1,attention_left_turn,0.615217,31,attention_deer,0.289081,21,attention_curvy,0.0841667
04890.jpg,1,1,1,30_speed,0.999104,2,50_speed,0.000891933,5,80_speed,4.37E-06
04891.jpg,38,38,1,turn_right_down,1,34,turn_left,1.95E-08,36,turn_straight_right,4.79E-10
04892.jpg,18,18,1,attention_general,0.697843,23,attention_slippery,0.103154,11,right_of_way_crossing,0.0797218
04893.jpg,24,11,0,right_of_way_crossing,0.491154,24,attention_bottleneck,0.167102,26,attention_traffic_light,0.111535
04894.jpg,3,3,1,60_speed,0.998587,5,80_speed,0.00123825,2,50_speed,0.000175102
04895.jpg,11,11,1,right_of_way_crossing,1,19,attention_left_turn,1.17E-08,28,attention_children,6.89E-09
04896.jpg,1,1,1,30_speed,0.999137,4,70_speed,0.000779088,5,80_speed,5.55E-05
04897.jpg,4,4,1,70_speed,0.999608,1,30_speed,0.00026704,25,attention_construction,8.26E-05
04898.jpg,40,7,0,100_speed,0.427372,1,30_speed,0.301673,40,turn_circle,0.131966
04899.jpg,7,7,1,100_speed,0.998025,8,120_speed,0.00197225,1,30_speed,1.24E-06
04900.jpg,25,25,1,attention_construction,0.999895,30,attention_snowflake,4.96E-05,22,attention_bumpers,4.32E-05
04901.jpg,31,31,1,attention_deer,0.999986,21,attention_curvy,1.30E-05,19,attention_left_turn,7.06E-07
04902.jpg,29,29,1,attention_bikes,0.934538,26,attention_traffic_light,0.0443614,27,attention_pedestrian,0.00480551
04903.jpg,7,8,0,120_speed,0.593754,7,100_speed,0.256047,5,80_speed,0.106518
04904.jpg,35,35,1,turn_straight,1,36,turn_straight_right,5.95E-08,34,turn_left,2.27E-09
04905.jpg,10,10,1,no_overtaking_trucks,1,5,80_speed,5.24E-12,9,no_overtaking_general,9.81E-13
04906.jpg,5,5,1,80_speed,0.638847,2,50_speed,0.0786218,7,100_speed,0.0637746
04907.jpg,12,12,1,right_of_way_general,0.999963,34,turn_left,1.45E-05,11,right_of_way_crossing,9.18E-06
04908.jpg,16,16,1,no_way_trucks,0.99531,10,no_overtaking_trucks,0.00461191,9,no_overtaking_general,5.54E-05
04909.jpg,8,8,1,120_speed,0.997855,1,30_speed,0.00181847,2,50_speed,0.000220803
04910.jpg,13,13,1,give_way,0.999999,3,60_speed,3.69E-07,35,turn_straight,2.68E-07
04911.jpg,17,17,1,no_way_one_way,0.999878,14,stop,8.35E-05,0,20_speed,2.25E-05
04912.jpg,10,10,1,no_overtaking_trucks,1,9,no_overtaking_general,2.59E-08,7,100_speed,1.34E-11
04913.jpg,14,14,1,stop,1,1,30_speed,5.74E-10,4,70_speed,4.54E-10
04914.jpg,23,23,1,attention_slippery,0.911807,31,attention_deer,0.0498005,19,attention_left_turn,0.0319359
04915.jpg,8,8,1,120_speed,0.986565,7,100_speed,0.0134208,1,30_speed,9.78E-06
04916.jpg,17,17,1,no_way_one_way,1,2,50_speed,2.65E-09,0,20_speed,1.47E-09
04917.jpg,9,9,1,no_overtaking_general,0.977349,10,no_overtaking_trucks,0.02261,16,no_way_trucks,4.07E-05
04918.jpg,25,25,1,attention_construction,1,22,attention_bumpers,7.57E-08,19,attention_left_turn,1.63E-08
04919.jpg,1,1,1,30_speed,0.999915,2,50_speed,7.38E-05,5,80_speed,6.51E-06
04920.jpg,1,1,1,30_speed,0.748274,2,50_speed,0.191162,4,70_speed,0.0210417
04921.jpg,38,38,1,turn_right_down,0.998446,34,turn_left,0.00125157,32,lifted_general,9.20E-05
04922.jpg,12,12,1,right_of_way_general,0.999998,7,100_speed,1.44E-06,8,120_speed,3.51E-07
04923.jpg,31,31,1,attention_deer,0.964078,8,120_speed,0.0349979,39,turn_left_down,0.000613533
04924.jpg,10,10,1,no_overtaking_trucks,1,9,no_overtaking_general,6.95E-09,7,100_speed,3.05E-09
04925.jpg,31,31,1,attention_deer,0.99624,8,120_speed,0.00313258,23,attention_slippery,0.000487264
04926.jpg,5,5,1,80_speed,0.794342,7,100_speed,0.150148,3,60_speed,0.0304479
04927.jpg,10,10,1,no_overtaking_trucks,0.99991,5,80_speed,8.80E-05,9,no_overtaking_general,1.38E-06
04928.jpg,2,2,1,50_speed,0.928178,3,60_speed,0.0308338,5,80_speed,0.0131574
04929.jpg,34,34,1,turn_left,0.997855,38,turn_right_down,0.00214529,35,turn_straight,1.74E-07
04930.jpg,35,35,1,turn_straight,1,34,turn_left,2.20E-08,33,turn_right,1.09E-08
04931.jpg,11,11,1,right_of_way_crossing,1,24,attention_bottleneck,5.49E-08,30,attention_snowflake,6.10E-09
04932.jpg,42,42,1,lifted_no_overtaking_trucks,0.897079,41,lifted_no_overtaking_general,0.102077,32,lifted_general,0.000612659
04933.jpg,39,39,1,turn_left_down,0.999818,33,turn_right,0.000176772,40,turn_circle,2.60E-06
04934.jpg,8,8,1,120_speed,0.999818,7,100_speed,0.000175467,15,no_way_general,4.47E-06
04935.jpg,5,5,1,80_speed,0.463372,2,50_speed,0.20481,7,100_speed,0.0973611
04936.jpg,38,38,1,turn_right_down,0.999456,34,turn_left,0.000528821,40,turn_circle,8.09E-06
04937.jpg,7,7,1,100_speed,0.999978,5,80_speed,1.80E-05,1,30_speed,2.15E-06
04938.jpg,10,10,1,no_overtaking_trucks,0.973234,7,100_speed,0.0227737,5,80_speed,0.00298448
04939.jpg,2,2,1,50_speed,0.999914,5,80_speed,7.95E-05,1,30_speed,6.71E-06
04940.jpg,9,9,1,no_overtaking_general,1,10,no_overtaking_trucks,5.06E-07,16,no_way_trucks,2.23E-09
04941.jpg,13,13,1,give_way,1,35,turn_straight,3.29E-07,9,no_overtaking_general,2.84E-08
04942.jpg,10,10,1,no_overtaking_trucks,0.890203,2,50_speed,0.0611473,4,70_speed,0.0340697
04943.jpg,14,15,0,no_way_general,0.92454,14,stop,0.0279489,38,turn_right_down,0.023399
04944.jpg,25,25,1,attention_construction,1,22,attention_bumpers,3.94E-09,29,attention_bikes,7.00E-10
04945.jpg,19,19,1,attention_left_turn,0.926106,23,attention_slippery,0.0601083,31,attention_deer,0.00575718
04946.jpg,5,4,0,70_speed,0.306353,31,attention_deer,0.225724,10,no_overtaking_trucks,0.204158
04947.jpg,8,8,1,120_speed,0.995238,15,no_way_general,0.00229252,7,100_speed,0.00144674
04948.jpg,31,31,1,attention_deer,0.999997,21,attention_curvy,2.64E-06,19,attention_left_turn,5.57E-09
04949.jpg,13,13,1,give_way,0.999946,9,no_overtaking_general,4.45E-05,35,turn_straight,6.66E-06
04950.jpg,9,9,1,no_overtaking_general,0.999821,10,no_overtaking_trucks,0.000172895,16,no_way_trucks,6.20E-06
04951.jpg,40,7,0,100_speed,0.624841,40,turn_circle,0.355686,12,right_of_way_general,0.00680361
04952.jpg,16,16,1,no_way_trucks,1,7,100_speed,1.02E-09,10,no_overtaking_trucks,3.49E-12
04953.jpg,30,23,0,attention_slippery,0.726101,20,attention_right_turn,0.0483932,31,attention_deer,0.0481914
04954.jpg,18,18,1,attention_general,0.971706,26,attention_traffic_light,0.0279543,24,attention_bottleneck,0.000316634
04955.jpg,9,9,1,no_overtaking_general,0.997874,10,no_overtaking_trucks,0.00182418,16,no_way_trucks,0.000244159
04956.jpg,2,2,1,50_speed,0.997387,5,80_speed,0.00254651,1,30_speed,5.35E-05
04957.jpg,17,17,1,no_way_one_way,1,14,stop,7.20E-11,1,30_speed,1.22E-13
04958.jpg,25,25,1,attention_construction,0.999995,11,right_of_way_crossing,2.99E-06,30,attention_snowflake,1.98E-06
04959.jpg,2,2,1,50_speed,0.864183,1,30_speed,0.121868,5,80_speed,0.00743974
04960.jpg,7,7,1,100_speed,0.999839,4,70_speed,8.10E-05,1,30_speed,4.41E-05
04961.jpg,25,25,1,attention_construction,1,22,attention_bumpers,4.64E-09,29,attention_bikes,2.69E-10
04962.jpg,5,5,1,80_speed,0.949901,15,no_way_general,0.0344451,8,120_speed,0.00527841
04963.jpg,12,12,1,right_of_way_general,1,7,100_speed,4.03E-08,41,lifted_no_overtaking_general,1.30E-08
04964.jpg,14,14,1,stop,0.999992,17,no_way_one_way,3.05E-06,2,50_speed,2.08E-06
04965.jpg,11,11,1,right_of_way_crossing,0.944134,23,attention_slippery,0.0251782,31,attention_deer,0.0198762
04966.jpg,39,39,1,turn_left_down,0.999919,33,turn_right,8.05E-05,40,turn_circle,2.89E-07
04967.jpg,7,7,1,100_speed,0.571967,8,120_speed,0.129802,1,30_speed,0.0425507
04968.jpg,10,10,1,no_overtaking_trucks,1,5,80_speed,1.90E-07,7,100_speed,1.39E-09
04969.jpg,13,13,1,give_way,0.999963,9,no_overtaking_general,1.92E-05,1,30_speed,5.05E-06
04970.jpg,9,9,1,no_overtaking_general,0.999912,10,no_overtaking_trucks,8.72E-05,16,no_way_trucks,3.85E-07
04971.jpg,15,15,1,no_way_general,0.99994,8,120_speed,3.93E-05,3,60_speed,1.13E-05
04972.jpg,7,7,1,100_speed,0.92878,8,120_speed,0.0648071,5,80_speed,0.00277075
04973.jpg,10,10,1,no_overtaking_trucks,0.989384,5,80_speed,0.00748967,16,no_way_trucks,0.00186528
04974.jpg,13,13,1,give_way,1,35,turn_straight,1.67E-07,3,60_speed,6.74E-08
04975.jpg,35,35,1,turn_straight,1,36,turn_straight_right,8.16E-11,33,turn_right,5.11E-12
04976.jpg,4,4,1,70_speed,0.983825,1,30_speed,0.014512,7,100_speed,0.000965453
04977.jpg,32,32,1,lifted_general,0.991291,42,lifted_no_overtaking_trucks,0.00172161,6,80_lifted,0.00165589
04978.jpg,23,29,0,attention_bikes,0.20432,20,attention_right_turn,0.193922,23,attention_slippery,0.121506
04979.jpg,38,38,1,turn_right_down,0.999976,36,turn_straight_right,9.97E-06,34,turn_left,8.45E-06
04980.jpg,40,40,1,turn_circle,0.823853,7,100_speed,0.161777,8,120_speed,0.00689034
04981.jpg,35,35,1,turn_straight,1,34,turn_left,1.83E-09,33,turn_right,1.18E-09
04982.jpg,2,2,1,50_speed,0.940787,5,80_speed,0.0353882,1,30_speed,0.0108628
04983.jpg,12,2,0,50_speed,0.450587,4,70_speed,0.32446,12,right_of_way_general,0.0549038
04984.jpg,2,2,1,50_speed,0.993446,1,30_speed,0.00349144,5,80_speed,0.00297854
04985.jpg,30,30,1,attention_snowflake,0.431159,23,attention_slippery,0.319887,28,attention_children,0.0999962
04986.jpg,1,1,1,30_speed,1,2,50_speed,5.04E-08,4,70_speed,6.02E-09
04987.jpg,25,25,1,attention_construction,1,22,attention_bumpers,4.96E-09,29,attention_bikes,2.62E-11
04988.jpg,1,1,1,30_speed,0.985353,5,80_speed,0.00640663,2,50_speed,0.00529535
04989.jpg,35,35,1,turn_straight,1,34,turn_left,2.10E-11,36,turn_straight_right,9.55E-12
04990.jpg,2,2,1,50_speed,0.88773,5,80_speed,0.0507408,1,30_speed,0.0228668
04991.jpg,39,39,1,turn_left_down,0.999905,33,turn_right,9.48E-05,37,turn_straight_left,1.66E-07
04992.jpg,2,2,1,50_speed,0.884401,5,80_speed,0.115163,3,60_speed,0.000372868
04993.jpg,3,9,0,no_overtaking_general,0.655598,5,80_speed,0.164946,15,no_way_general,0.0622469
04994.jpg,4,4,1,70_speed,0.999387,8,120_speed,0.000326606,7,100_speed,0.00018299
04995.jpg,26,26,1,attention_traffic_light,0.985787,18,attention_general,0.0136436,24,attention_bottleneck,0.000449739
04996.jpg,12,12,1,right_of_way_general,0.999928,7,100_speed,4.52E-05,37,turn_straight_left,7.34E-06
04997.jpg,4,4,1,70_speed,0.999997,1,30_speed,3.51E-06,7,100_speed,6.04E-09
04998.jpg,3,3,1,60_speed,0.981218,5,80_speed,0.0154434,2,50_speed,0.00251973
04999.jpg,35,35,1,turn_straight,1,36,turn_straight_right,1.88E-14,33,turn_right,5.44E-15
05000.jpg,26,26,1,attention_traffic_light,0.99182,18,attention_general,0.00817555,24,attention_bottleneck,2.98E-06
05001.jpg,14,14,1,stop,1,15,no_way_general,4.22E-08,1,30_speed,3.26E-10
05002.jpg,18,18,1,attention_general,0.997951,26,attention_traffic_light,0.00199894,27,attention_pedestrian,3.81E-05
05003.jpg,1,1,1,30_speed,0.991248,2,50_speed,0.00874609,7,100_speed,3.05E-06
05004.jpg,5,5,1,80_speed,0.998476,2,50_speed,0.00152229,3,60_speed,1.72E-06
05005.jpg,13,13,1,give_way,1,35,turn_straight,1.55E-08,10,no_overtaking_trucks,2.71E-09
05006.jpg,1,1,1,30_speed,0.981961,2,50_speed,0.0180376,4,70_speed,5.54E-07
05007.jpg,2,2,1,50_speed,0.999502,5,80_speed,0.00040621,1,30_speed,9.17E-05
05008.jpg,35,35,1,turn_straight,0.998002,3,60_speed,0.00107216,13,give_way,0.000461114
05009.jpg,9,9,1,no_overtaking_general,0.995748,10,no_overtaking_trucks,0.00316039,5,80_speed,0.00100363
05010.jpg,29,29,1,attention_bikes,0.98481,34,turn_left,0.00764177,25,attention_construction,0.0036975
05011.jpg,1,1,1,30_speed,0.996326,5,80_speed,0.00265643,2,50_speed,0.00101401
05012.jpg,38,38,1,turn_right_down,1,34,turn_left,2.29E-08,36,turn_straight_right,2.13E-09
05013.jpg,18,18,1,attention_general,0.997504,26,attention_traffic_light,0.00151064,27,attention_pedestrian,0.000945643
05014.jpg,3,3,1,60_speed,0.990205,5,80_speed,0.00956417,2,50_speed,0.000228602
05015.jpg,3,3,1,60_speed,0.91417,2,50_speed,0.0431114,5,80_speed,0.0409468
05016.jpg,4,4,1,70_speed,0.999513,1,30_speed,0.000487251,7,100_speed,2.24E-07
05017.jpg,17,17,1,no_way_one_way,0.999996,14,stop,3.11E-06,1,30_speed,8.36E-07
05018.jpg,12,12,1,right_of_way_general,0.998618,29,attention_bikes,0.00105456,3,60_speed,4.31E-05
05019.jpg,26,26,1,attention_traffic_light,0.999922,18,attention_general,7.77E-05,24,attention_bottleneck,1.42E-07
05020.jpg,28,28,1,attention_children,0.919939,20,attention_right_turn,0.0440849,30,attention_snowflake,0.0182852
05021.jpg,33,33,1,turn_right,1,40,turn_circle,5.06E-10,39,turn_left_down,3.29E-10
05022.jpg,42,42,1,lifted_no_overtaking_trucks,0.995037,6,80_lifted,0.00317935,41,lifted_no_overtaking_general,0.0016995
05023.jpg,25,25,1,attention_construction,0.999878,30,attention_snowflake,4.00E-05,34,turn_left,2.39E-05
05024.jpg,13,13,1,give_way,0.999988,15,no_way_general,6.61E-06,35,turn_straight,3.15E-06
05025.jpg,9,9,1,no_overtaking_general,1,10,no_overtaking_trucks,1.39E-07,16,no_way_trucks,1.27E-09
05026.jpg,18,18,1,attention_general,0.997126,27,attention_pedestrian,0.00122792,24,attention_bottleneck,0.00103869
05027.jpg,6,5,0,80_speed,0.63327,6,80_lifted,0.317911,42,lifted_no_overtaking_trucks,0.0179233
05028.jpg,2,2,1,50_speed,0.993936,3,60_speed,0.00441125,5,80_speed,0.00111844
05029.jpg,3,3,1,60_speed,0.892048,2,50_speed,0.0847914,5,80_speed,0.0216465
05030.jpg,13,13,1,give_way,1,9,no_overtaking_general,4.63E-08,35,turn_straight,1.37E-09
05031.jpg,11,11,1,right_of_way_crossing,0.977919,28,attention_children,0.00948283,23,attention_slippery,0.00388061
05032.jpg,38,38,1,turn_right_down,1,34,turn_left,9.34E-11,36,turn_straight_right,8.14E-13
05033.jpg,18,26,0,attention_traffic_light,0.65219,18,attention_general,0.331806,28,attention_children,0.00900583
05034.jpg,3,5,0,80_speed,0.856318,3,60_speed,0.141358,2,50_speed,0.0022991
05035.jpg,12,12,1,right_of_way_general,0.999996,29,attention_bikes,8.69E-07,41,lifted_no_overtaking_general,7.57E-07
05036.jpg,32,32,1,lifted_general,0.969434,18,attention_general,0.0107089,41,lifted_no_overtaking_general,0.00811764
05037.jpg,13,13,1,give_way,1,35,turn_straight,3.21E-12,21,attention_curvy,7.44E-13
05038.jpg,2,2,1,50_speed,0.995966,1,30_speed,0.00330026,5,80_speed,0.000620661
05039.jpg,35,35,1,turn_straight,0.999805,34,turn_left,0.000123118,10,no_overtaking_trucks,3.41E-05
05040.jpg,13,13,1,give_way,0.988911,35,turn_straight,0.0104648,29,attention_bikes,0.000539966
05041.jpg,5,5,1,80_speed,0.998418,2,50_speed,0.00155885,3,60_speed,2.07E-05
05042.jpg,10,10,1,no_overtaking_trucks,0.999995,5,80_speed,4.49E-06,9,no_overtaking_general,2.35E-07
05043.jpg,27,27,1,attention_pedestrian,0.987483,11,right_of_way_crossing,0.0119212,24,attention_bottleneck,0.000513435
05044.jpg,35,35,1,turn_straight,1,36,turn_straight_right,1.03E-11,37,turn_straight_left,1.35E-12
05045.jpg,17,17,1,no_way_one_way,1,14,stop,1.43E-08,4,70_speed,9.27E-09
05046.jpg,1,1,1,30_speed,0.999884,2,50_speed,0.000112344,0,20_speed,3.71E-06
05047.jpg,29,29,1,attention_bikes,0.99036,24,attention_bottleneck,0.00472908,28,attention_children,0.00150951
05048.jpg,35,35,1,turn_straight,0.999569,34,turn_left,0.000352647,38,turn_right_down,5.71E-05
05049.jpg,2,2,1,50_speed,0.999783,5,80_speed,0.000215038,3,60_speed,2.00E-06
05050.jpg,25,25,1,attention_construction,1,22,attention_bumpers,4.12E-07,29,attention_bikes,1.82E-08
05051.jpg,14,14,1,stop,1,1,30_speed,3.68E-08,4,70_speed,3.56E-08
05052.jpg,8,8,1,120_speed,0.999896,7,100_speed,5.15E-05,4,70_speed,5.05E-05
05053.jpg,2,2,1,50_speed,0.999977,1,30_speed,2.12E-05,5,80_speed,1.93E-06
05054.jpg,14,14,1,stop,0.999999,5,80_speed,3.84E-07,3,60_speed,3.34E-07
05055.jpg,38,38,1,turn_right_down,0.999994,36,turn_straight_right,4.99E-06,5,80_speed,1.03E-06
05056.jpg,8,8,1,120_speed,0.912729,7,100_speed,0.0872661,5,80_speed,4.33E-06
05057.jpg,27,27,1,attention_pedestrian,0.543076,25,attention_construction,0.273771,21,attention_curvy,0.038778
05058.jpg,9,9,1,no_overtaking_general,0.999988,10,no_overtaking_trucks,1.21E-05,16,no_way_trucks,6.18E-08
05059.jpg,10,10,1,no_overtaking_trucks,0.980831,9,no_overtaking_general,0.00665012,4,70_speed,0.00660533
05060.jpg,3,3,1,60_speed,0.999914,2,50_speed,6.76E-05,5,80_speed,1.84E-05
05061.jpg,13,13,1,give_way,0.999995,9,no_overtaking_general,2.30E-06,2,50_speed,1.20E-06
05062.jpg,38,38,1,turn_right_down,0.86332,34,turn_left,0.134487,36,turn_straight_right,0.00165139
05063.jpg,36,36,1,turn_straight_right,0.999966,38,turn_right_down,3.40E-05,35,turn_straight,4.43E-08
05064.jpg,11,11,1,right_of_way_crossing,1,30,attention_snowflake,5.18E-07,21,attention_curvy,1.41E-08
05065.jpg,13,13,1,give_way,1,28,attention_children,5.36E-10,35,turn_straight,1.72E-10
05066.jpg,24,24,1,attention_bottleneck,0.985913,26,attention_traffic_light,0.00402328,27,attention_pedestrian,0.00367027
05067.jpg,10,10,1,no_overtaking_trucks,1,9,no_overtaking_general,2.14E-07,5,80_speed,1.13E-08
05068.jpg,19,21,0,attention_curvy,0.474979,19,attention_left_turn,0.28279,23,attention_slippery,0.0834134
05069.jpg,25,25,1,attention_construction,1,22,attention_bumpers,2.28E-11,29,attention_bikes,2.59E-13
05070.jpg,10,10,1,no_overtaking_trucks,0.960873,0,20_speed,0.0140049,20,attention_right_turn,0.0080726
05071.jpg,11,11,1,right_of_way_crossing,1,27,attention_pedestrian,2.93E-08,30,attention_snowflake,1.17E-08
05072.jpg,16,16,1,no_way_trucks,0.999992,5,80_speed,6.96E-06,10,no_overtaking_trucks,4.30E-07
05073.jpg,13,13,1,give_way,0.810106,9,no_overtaking_general,0.055595,41,lifted_no_overtaking_general,0.0518254
05074.jpg,16,16,1,no_way_trucks,1,7,100_speed,6.37E-10,10,no_overtaking_trucks,2.46E-12
05075.jpg,15,15,1,no_way_general,0.997067,3,60_speed,0.00138033,8,120_speed,0.000524
05076.jpg,1,1,1,30_speed,0.999998,2,50_speed,1.42E-06,4,70_speed,3.39E-07
05077.jpg,28,28,1,attention_children,0.74427,26,attention_traffic_light,0.136348,23,attention_slippery,0.0949966
05078.jpg,12,12,1,right_of_way_general,0.999487,9,no_overtaking_general,0.000377739,15,no_way_general,2.96E-05
05079.jpg,4,4,1,70_speed,0.997375,1,30_speed,0.00262533,7,100_speed,9.23E-08
05080.jpg,14,14,1,stop,1,1,30_speed,2.50E-09,17,no_way_one_way,5.57E-10
05081.jpg,10,10,1,no_overtaking_trucks,0.999514,9,no_overtaking_general,0.000477429,2,50_speed,7.36E-06
05082.jpg,10,10,1,no_overtaking_trucks,0.958785,5,80_speed,0.037065,9,no_overtaking_general,0.00381945
05083.jpg,12,12,1,right_of_way_general,0.999918,41,lifted_no_overtaking_general,3.45E-05,32,lifted_general,1.74E-05
05084.jpg,5,5,1,80_speed,0.688907,2,50_speed,0.257697,3,60_speed,0.0471382
05085.jpg,2,2,1,50_speed,0.403673,15,no_way_general,0.346925,7,100_speed,0.109724
05086.jpg,13,13,1,give_way,1,35,turn_straight,1.29E-11,34,turn_left,2.77E-13
05087.jpg,1,1,1,30_speed,0.999474,2,50_speed,0.000486342,0,20_speed,2.80E-05
05088.jpg,13,13,1,give_way,1,17,no_way_one_way,9.77E-10,36,turn_straight_right,2.67E-10
05089.jpg,9,9,1,no_overtaking_general,0.998937,10,no_overtaking_trucks,0.000355693,3,60_speed,0.000189369
05090.jpg,9,9,1,no_overtaking_general,1,10,no_overtaking_trucks,1.97E-07,16,no_way_trucks,3.34E-10
05091.jpg,2,2,1,50_speed,0.57632,1,30_speed,0.2559,29,attention_bikes,0.0707212
05092.jpg,10,10,1,no_overtaking_trucks,1,5,80_speed,1.07E-08,7,100_speed,8.11E-10
05093.jpg,23,19,0,attention_left_turn,0.367532,23,attention_slippery,0.146929,31,attention_deer,0.106173
05094.jpg,10,10,1,no_overtaking_trucks,0.999469,7,100_speed,0.000195864,9,no_overtaking_general,0.000113873
05095.jpg,22,22,1,attention_bumpers,0.979174,28,attention_children,0.00643172,29,attention_bikes,0.00610126
05096.jpg,13,13,1,give_way,0.996937,1,30_speed,0.00099913,12,right_of_way_general,0.000963222
05097.jpg,2,1,0,30_speed,0.77753,2,50_speed,0.210725,4,70_speed,0.00364321
05098.jpg,1,1,1,30_speed,1,5,80_speed,2.95E-09,0,20_speed,3.92E-10
05099.jpg,7,7,1,100_speed,0.998186,5,80_speed,0.00180719,10,no_overtaking_trucks,3.05E-06
05100.jpg,5,5,1,80_speed,0.378134,3,60_speed,0.34344,2,50_speed,0.231773
05101.jpg,18,18,1,attention_general,0.806596,11,right_of_way_crossing,0.0973476,20,attention_right_turn,0.0343945
05102.jpg,12,12,1,right_of_way_general,0.99918,7,100_speed,0.00021576,11,right_of_way_crossing,0.000130762
05103.jpg,5,5,1,80_speed,0.976005,2,50_speed,0.0236263,3,60_speed,0.000318986
05104.jpg,2,2,1,50_speed,0.998738,5,80_speed,0.0012332,3,60_speed,1.73E-05
05105.jpg,25,25,1,attention_construction,0.999998,22,attention_bumpers,1.90E-06,29,attention_bikes,3.63E-09
05106.jpg,1,1,1,30_speed,0.981951,2,50_speed,0.0171691,5,80_speed,0.000876577
05107.jpg,38,38,1,turn_right_down,1,34,turn_left,4.67E-11,36,turn_straight_right,1.16E-12
05108.jpg,35,35,1,turn_straight,0.999991,33,turn_right,6.62E-06,13,give_way,2.16E-06
05109.jpg,25,25,1,attention_construction,0.999996,29,attention_bikes,2.77E-06,22,attention_bumpers,6.42E-07
05110.jpg,38,38,1,turn_right_down,0.996766,15,no_way_general,0.00078324,36,turn_straight_right,0.000409672
05111.jpg,1,1,1,30_speed,0.997421,0,20_speed,0.00154431,4,70_speed,0.00083164
05112.jpg,14,14,1,stop,0.999999,1,30_speed,4.21E-07,15,no_way_general,8.22E-08
05113.jpg,5,5,1,80_speed,0.590181,7,100_speed,0.328382,3,60_speed,0.0609867
05114.jpg,35,35,1,turn_straight,1,34,turn_left,2.62E-11,37,turn_straight_left,2.25E-11
05115.jpg,14,15,0,no_way_general,0.777898,38,turn_right_down,0.0876539,4,70_speed,0.0809241
05116.jpg,15,15,1,no_way_general,0.992908,1,30_speed,0.0023679,8,120_speed,0.00101862
05117.jpg,15,15,1,no_way_general,0.946823,2,50_speed,0.0302067,3,60_speed,0.0102974
05118.jpg,4,4,1,70_speed,0.973785,26,attention_traffic_light,0.0114689,8,120_speed,0.00770666
05119.jpg,9,9,1,no_overtaking_general,0.999954,16,no_way_trucks,2.97E-05,10,no_overtaking_trucks,1.60E-05
05120.jpg,10,10,1,no_overtaking_trucks,1,9,no_overtaking_general,1.20E-08,7,100_speed,1.22E-10
05121.jpg,1,1,1,30_speed,0.991573,4,70_speed,0.00767731,2,50_speed,0.000631356
05122.jpg,1,1,1,30_speed,0.966342,8,120_speed,0.0132387,0,20_speed,0.010615
05123.jpg,38,38,1,turn_right_down,0.999934,4,70_speed,2.04E-05,32,lifted_general,1.73E-05
05124.jpg,12,12,1,right_of_way_general,1,7,100_speed,3.64E-11,41,lifted_no_overtaking_general,1.84E-11
05125.jpg,39,39,1,turn_left_down,0.999985,33,turn_right,1.48E-05,40,turn_circle,1.80E-09
05126.jpg,12,12,1,right_of_way_general,0.999971,40,turn_circle,7.98E-06,3,60_speed,7.96E-06
05127.jpg,40,7,0,100_speed,0.530128,40,turn_circle,0.359479,1,30_speed,0.0477036
05128.jpg,16,16,1,no_way_trucks,1,7,100_speed,1.91E-10,10,no_overtaking_trucks,1.14E-10
05129.jpg,15,15,1,no_way_general,0.99982,4,70_speed,0.000116698,8,120_speed,5.94E-05
05130.jpg,18,18,1,attention_general,0.998898,26,attention_traffic_light,0.000956254,27,attention_pedestrian,0.000138442
05131.jpg,17,17,1,no_way_one_way,0.998581,13,give_way,0.000620794,14,stop,0.00022844
05132.jpg,39,39,1,turn_left_down,0.999923,33,turn_right,7.71E-05,40,turn_circle,3.81E-09
05133.jpg,5,5,1,80_speed,0.999481,7,100_speed,0.000323217,2,50_speed,9.60E-05
05134.jpg,22,26,0,attention_traffic_light,0.338115,20,attention_right_turn,0.228397,28,attention_children,0.0951692
05135.jpg,3,3,1,60_speed,0.771803,5,80_speed,0.208478,7,100_speed,0.0175108
05136.jpg,3,3,1,60_speed,0.939222,5,80_speed,0.0515507,2,50_speed,0.00911439
05137.jpg,25,25,1,attention_construction,0.999999,22,attention_bumpers,3.84E-07,30,attention_snowflake,2.32E-07
05138.jpg,38,38,1,turn_right_down,1,34,turn_left,5.02E-13,36,turn_straight_right,1.84E-17
05139.jpg,2,2,1,50_speed,0.999996,1,30_speed,2.42E-06,5,80_speed,9.82E-07
05140.jpg,13,13,1,give_way,1,35,turn_straight,1.59E-09,3,60_speed,7.15E-10
05141.jpg,12,12,1,right_of_way_general,0.999556,11,right_of_way_crossing,0.00026854,40,turn_circle,0.000100332
05142.jpg,14,14,1,stop,0.999996,15,no_way_general,1.16E-06,1,30_speed,1.04E-06
05143.jpg,13,13,1,give_way,0.999993,35,turn_straight,3.82E-06,34,turn_left,3.27E-06
05144.jpg,38,38,1,turn_right_down,0.999999,34,turn_left,6.07E-07,35,turn_straight,3.11E-07
05145.jpg,4,4,1,70_speed,0.999999,1,30_speed,1.23E-06,7,100_speed,1.39E-11
