Index,ClassId,PredictClass,Prob,2ndClass,2ndProb,Correction
07312.jpg,7,7,0.794121,8,0.205776,1
07313.jpg,17,17,1,14,6.31E-11,1
07314.jpg,1,1,0.944566,2,0.0515712,1
07315.jpg,35,35,0.999999,33,0.00000106,1
07316.jpg,23,23,0.999696,19,0.000235112,1
07317.jpg,8,8,0.993567,7,0.00582606,1
07318.jpg,3,3,0.997916,5,0.0020838,1
07319.jpg,3,3,0.998153,5,0.00135981,1
07320.jpg,32,32,0.99874,41,0.000700118,1
07321.jpg,38,38,1,34,2.48E-08,1
07322.jpg,1,1,0.999935,4,0.0000418,1
07323.jpg,5,5,0.982467,3,0.0134106,1
07324.jpg,12,12,0.999982,40,0.00000765,1
07325.jpg,13,13,0.999959,35,0.0000402,1
07326.jpg,8,8,0.999856,7,0.000141014,1
07327.jpg,8,8,0.536244,5,0.28998,1
07328.jpg,4,4,0.999999,5,0.000000603,1
07329.jpg,22,22,0.948092,26,0.0154112,1
07330.jpg,7,8,0.854924,4,0.142193,0
07331.jpg,26,30,0.294285,2,0.135035,0
07332.jpg,28,28,0.941654,22,0.0217601,1
07333.jpg,4,4,0.998415,5,0.00127423,1
07334.jpg,1,1,0.999308,0,0.000401185,1
07335.jpg,38,38,1,34,9.97E-10,1
07336.jpg,9,9,0.999932,10,0.0000682,1
07337.jpg,9,9,0.999999,10,0.00000124,1
07338.jpg,3,3,0.999897,5,0.0000931,1
07339.jpg,10,10,0.999773,5,0.000163398,1
07340.jpg,29,29,0.899472,26,0.0583552,1
07341.jpg,33,33,0.999998,39,0.000000845,1
07342.jpg,7,7,0.999846,8,0.000151443,1
07343.jpg,16,16,1,7,1.19E-10,1
07344.jpg,9,9,0.999996,10,0.00000211,1
07345.jpg,2,2,0.976604,5,0.0206582,1
07346.jpg,22,22,1,24,4.21E-09,1
07347.jpg,31,31,0.985494,21,0.013924,1
07348.jpg,39,39,0.999894,33,0.000105495,1
07349.jpg,9,9,0.973005,10,0.0268539,1
07350.jpg,15,15,0.999268,9,0.000532617,1
07351.jpg,35,35,1,37,2.71E-09,1
07352.jpg,5,5,0.990393,3,0.00402703,1
07353.jpg,38,38,1,34,3.27E-10,1
07354.jpg,2,2,0.999999,1,0.000000691,1
07355.jpg,35,35,1,33,1.12E-08,1
07356.jpg,38,38,1,40,1.98E-13,1
07357.jpg,11,11,1,30,0.000000021,1
07358.jpg,2,2,0.499856,5,0.151164,1
07359.jpg,23,23,0.999837,20,0.0000714,1
07360.jpg,22,22,0.950343,25,0.0221435,1
07361.jpg,38,38,0.995017,3,0.00380913,1
07362.jpg,2,2,0.999663,1,0.000322723,1
07363.jpg,8,8,0.998729,1,0.000766536,1
07364.jpg,12,12,1,29,3.48E-08,1
07365.jpg,5,5,0.993573,2,0.00596296,1
07366.jpg,14,14,0.999977,1,0.0000124,1
07367.jpg,22,22,0.997312,29,0.00205791,1
07368.jpg,2,2,0.991451,5,0.00854834,1
07369.jpg,13,13,0.999993,28,0.00000627,1
07370.jpg,38,38,0.995881,3,0.00349415,1
07371.jpg,4,4,0.988107,1,0.0116418,1
07372.jpg,31,31,0.999871,23,0.0000969,1
07373.jpg,2,2,0.999593,5,0.000242912,1
07374.jpg,18,18,0.998928,20,0.000418058,1
07375.jpg,31,31,0.999992,21,0.00000819,1
07376.jpg,12,12,0.522209,11,0.362294,1
07377.jpg,5,5,0.680829,2,0.233707,1
07378.jpg,33,33,0.999842,13,0.0000541,1
07379.jpg,5,5,0.995533,7,0.00196024,1
07380.jpg,3,3,0.96083,5,0.0391613,1
07381.jpg,38,38,0.999999,34,0.000000745,1
07382.jpg,13,13,1,9,1.16E-10,1
07383.jpg,6,6,0.999336,32,0.000544979,1
07384.jpg,13,13,1,21,5.84E-08,1
07385.jpg,14,14,0.999995,17,0.00000226,1
07386.jpg,13,13,1,21,1.73E-10,1
07387.jpg,35,35,1,33,0.000000015,1
07388.jpg,6,6,0.999793,32,0.000177956,1
07389.jpg,31,31,0.593108,18,0.360975,1
07390.jpg,11,11,0.99999,30,0.00000934,1
07391.jpg,35,35,1,37,3.48E-08,1
07392.jpg,15,15,0.999999,8,0.000000559,1
07393.jpg,10,10,0.999979,5,0.000018,1
07394.jpg,1,1,0.968862,0,0.0298489,1
07395.jpg,19,19,0.999511,23,0.000485955,1
07396.jpg,17,17,0.926015,4,0.0292686,1
07397.jpg,6,6,0.999819,32,0.000121542,1
07398.jpg,7,7,0.98364,1,0.0117385,1
07399.jpg,32,32,0.991013,41,0.00402305,1
07400.jpg,30,30,0.94976,23,0.0344516,1
07401.jpg,10,10,0.999298,3,0.000323583,1
07402.jpg,25,25,1,30,4.45E-10,1
07403.jpg,9,9,0.972756,10,0.0272437,1
07404.jpg,36,36,0.972353,38,0.0207532,1
07405.jpg,13,13,1,35,5.57E-09,1
07406.jpg,21,21,0.975005,31,0.024107,1
07407.jpg,10,10,1,7,4.98E-11,1
07408.jpg,2,2,0.990525,5,0.0094583,1
07409.jpg,17,17,0.999994,14,0.00000488,1
07410.jpg,18,18,0.978255,27,0.0143636,1
07411.jpg,37,37,0.8848,35,0.0583192,1
07412.jpg,25,25,0.996848,30,0.00146136,1
07413.jpg,5,5,0.996977,2,0.00141237,1
07414.jpg,28,28,0.951811,30,0.0476466,1
07415.jpg,2,2,0.968074,5,0.0308796,1
07416.jpg,17,17,0.999981,14,0.00000696,1
07417.jpg,28,28,0.999996,19,0.00000112,1
07418.jpg,12,25,0.21033,31,0.188572,0
07419.jpg,7,7,0.99921,8,0.000788637,1
07420.jpg,1,1,0.996605,2,0.00281459,1
07421.jpg,8,8,0.889018,5,0.0439612,1
07422.jpg,35,35,1,36,5.59E-09,1
07423.jpg,3,3,0.918844,5,0.0677053,1
07424.jpg,22,22,1,29,1.17E-08,1
07425.jpg,2,2,0.999998,5,0.00000183,1
07426.jpg,8,8,0.998626,7,0.001374,1
07427.jpg,16,16,1,7,9.40E-10,1
07428.jpg,31,31,0.998992,21,0.000825125,1
07429.jpg,1,1,0.99924,2,0.000744954,1
07430.jpg,28,28,0.947496,30,0.0481089,1
07431.jpg,12,12,0.99989,40,0.000109453,1
07432.jpg,17,17,0.999988,14,0.00000792,1
07433.jpg,13,13,1,35,0.00000022,1
07434.jpg,40,40,0.999886,38,0.0000495,1
07435.jpg,11,21,0.509973,11,0.455149,0
07436.jpg,8,8,0.986664,7,0.00928665,1
07437.jpg,2,2,0.791891,1,0.100295,1
07438.jpg,8,8,0.999948,7,0.0000455,1
07439.jpg,30,30,0.991399,23,0.00412048,1
07440.jpg,3,3,0.60547,5,0.362828,1
07441.jpg,8,8,0.999996,7,0.00000334,1
07442.jpg,22,22,0.998268,25,0.00146064,1
07443.jpg,12,12,1,7,0.000000176,1
07444.jpg,25,25,0.999998,14,0.000000835,1
07445.jpg,25,25,1,22,1.93E-10,1
07446.jpg,6,6,0.993091,32,0.00345091,1
07447.jpg,8,8,0.91075,7,0.075746,1
07448.jpg,30,30,0.982544,24,0.0097523,1
07449.jpg,2,2,0.999283,5,0.000456943,1
07450.jpg,9,9,0.999006,10,0.00095976,1
07451.jpg,7,7,0.999998,8,0.000000955,1
07452.jpg,25,25,0.996779,29,0.00272577,1
07453.jpg,7,7,0.974394,8,0.0255891,1
07454.jpg,42,42,1,10,0.000000131,1
07455.jpg,18,18,0.999997,26,0.00000251,1
07456.jpg,4,4,0.999954,1,0.0000451,1
07457.jpg,14,14,1,17,1.19E-09,1
07458.jpg,14,14,1,15,0.000000007,1
07459.jpg,5,5,0.995703,2,0.00400388,1
07460.jpg,41,32,0.511797,41,0.405005,0
07461.jpg,30,23,0.891964,31,0.0560558,0
07462.jpg,15,15,0.999823,3,0.0000629,1
07463.jpg,7,8,0.574149,5,0.170462,0
07464.jpg,8,8,0.968652,5,0.0154919,1
07465.jpg,14,14,1,1,2.97E-09,1
07466.jpg,9,9,0.999992,10,0.00000752,1
07467.jpg,20,23,0.47597,28,0.338293,0
07468.jpg,3,5,0.598042,3,0.223756,0
07469.jpg,12,12,0.999982,26,0.00000539,1
07470.jpg,3,3,0.995859,5,0.0034428,1
07471.jpg,38,38,1,34,2.86E-10,1
07472.jpg,13,13,1,35,9.97E-08,1
07473.jpg,3,3,0.75032,5,0.243871,1
07474.jpg,16,16,1,7,1.10E-09,1
07475.jpg,10,10,0.999988,5,0.00000483,1
07476.jpg,33,33,1,40,3.44E-09,1
07477.jpg,7,7,0.974039,8,0.0198088,1
07478.jpg,12,12,0.999999,40,0.000000531,1
07479.jpg,1,1,0.999999,5,0.00000111,1
07480.jpg,31,18,0.294231,31,0.173857,0
07481.jpg,33,33,0.999467,39,0.000218131,1
07482.jpg,8,8,0.999993,7,0.00000387,1
07483.jpg,1,1,0.999774,2,0.000202145,1
07484.jpg,9,9,0.999981,10,0.0000174,1
07485.jpg,21,31,0.90894,23,0.0458748,0
07486.jpg,13,13,1,35,1.11E-09,1
07487.jpg,35,35,1,36,1.05E-10,1
07488.jpg,8,8,0.997381,7,0.00132383,1
07489.jpg,33,33,1,39,8.61E-09,1
07490.jpg,14,15,0.554796,14,0.41577,0
07491.jpg,2,2,0.906104,4,0.0502823,1
07492.jpg,10,10,1,9,9.35E-08,1
07493.jpg,1,1,0.996791,2,0.00319791,1
07494.jpg,5,5,0.940997,2,0.0589425,1
07495.jpg,1,1,0.998367,5,0.001475,1
07496.jpg,13,13,1,21,9.79E-10,1
07497.jpg,18,18,0.864395,26,0.126841,1
07498.jpg,37,37,0.998558,35,0.001434,1
07499.jpg,4,4,0.998208,8,0.000908216,1
07500.jpg,6,6,0.999868,32,0.000117378,1
07501.jpg,3,3,0.996096,5,0.0036359,1
07502.jpg,8,8,0.678146,7,0.105217,1
07503.jpg,38,38,0.999998,34,0.00000194,1
07504.jpg,42,42,0.934884,41,0.0642921,1
07505.jpg,29,29,0.983407,31,0.00796176,1
07506.jpg,6,12,0.255888,38,0.21801,0
07507.jpg,2,2,0.67175,1,0.197215,1
07508.jpg,18,18,0.997039,24,0.00228661,1
07509.jpg,35,35,0.999909,38,0.0000501,1
07510.jpg,5,5,0.948135,2,0.0408154,1
07511.jpg,23,23,0.991966,31,0.0038746,1
07512.jpg,38,38,1,34,4.44E-15,1
07513.jpg,8,8,0.999528,7,0.000471708,1
07514.jpg,38,38,1,34,1.37E-08,1
07515.jpg,13,13,1,12,6.15E-09,1
07516.jpg,36,38,0.568678,5,0.213713,0
07517.jpg,1,1,0.99982,2,0.000128889,1
07518.jpg,36,36,0.999996,38,0.00000394,1
07519.jpg,35,35,0.999808,34,0.000188278,1
07520.jpg,18,18,0.438175,31,0.135739,1
07521.jpg,23,23,0.999848,19,0.000117042,1
07522.jpg,11,11,0.999996,30,0.00000366,1
07523.jpg,10,10,0.999642,9,0.000185716,1
07524.jpg,25,25,1,29,8.31E-12,1
07525.jpg,30,26,0.324296,9,0.165977,0
07526.jpg,5,5,0.999489,2,0.000509637,1
07527.jpg,29,29,0.997535,23,0.000902993,1
07528.jpg,31,31,0.999273,21,0.000575549,1
07529.jpg,14,14,0.999905,15,0.0000612,1
07530.jpg,1,1,0.999985,4,0.0000135,1
07531.jpg,38,38,1,34,1.19E-09,1
07532.jpg,3,3,0.999792,2,0.000158361,1
07533.jpg,1,1,0.856317,2,0.0912949,1
07534.jpg,14,14,0.999698,25,0.000187547,1
07535.jpg,11,11,1,27,1.21E-08,1
07536.jpg,25,25,1,19,0.000000326,1
07537.jpg,38,38,1,34,6.53E-10,1
07538.jpg,8,8,0.991672,7,0.00640944,1
07539.jpg,12,12,0.999775,40,0.0000937,1
07540.jpg,39,39,0.999988,33,0.0000117,1
07541.jpg,18,31,0.839584,33,0.135047,0
07542.jpg,17,17,0.999772,14,0.000135318,1
07543.jpg,4,4,0.999994,1,0.0000057,1
07544.jpg,4,4,0.999815,1,0.000182268,1
07545.jpg,1,1,1,4,1.57E-08,1
07546.jpg,1,1,0.994648,7,0.00204826,1
07547.jpg,4,4,0.999977,1,0.0000225,1
07548.jpg,12,12,1,2,0.000000115,1
07549.jpg,25,25,0.691345,31,0.265028,1
07550.jpg,12,12,1,42,0.00000018,1
07551.jpg,5,5,0.441087,2,0.286519,1
07552.jpg,12,12,0.999875,29,0.0000784,1
07553.jpg,27,21,0.518724,33,0.229353,0
07554.jpg,12,12,0.999131,5,0.000235132,1
07555.jpg,12,12,0.999965,7,0.0000335,1
07556.jpg,38,38,1,34,3.96E-13,1
07557.jpg,11,11,1,19,4.08E-09,1
07558.jpg,4,4,0.905682,1,0.0550463,1
07559.jpg,30,30,0.776272,22,0.145626,1
07560.jpg,9,9,0.9997,10,0.000299781,1
07561.jpg,4,4,1,1,0.000000403,1
07562.jpg,17,17,1,14,2.06E-09,1
07563.jpg,25,25,0.999994,18,0.00000262,1
07564.jpg,4,4,0.999339,1,0.00065412,1
07565.jpg,16,16,0.999998,9,0.00000166,1
07566.jpg,18,18,0.999383,26,0.000615805,1
07567.jpg,13,13,1,35,2.71E-10,1
07568.jpg,23,21,0.427858,23,0.32814,0
07569.jpg,18,18,0.999997,26,0.00000289,1
07570.jpg,1,1,0.999998,5,0.00000152,1
07571.jpg,21,21,0.889247,11,0.0508264,1
07572.jpg,12,12,0.999999,41,0.000000559,1
07573.jpg,10,10,0.999998,9,0.0000014,1
07574.jpg,5,5,0.625588,3,0.168699,1
07575.jpg,42,6,0.457804,11,0.262259,0
07576.jpg,13,13,1,29,9.42E-08,1
07577.jpg,4,4,0.999777,8,0.00010538,1
07578.jpg,22,22,0.891436,28,0.0664916,1
07579.jpg,2,12,0.396867,17,0.269991,0
07580.jpg,3,3,0.973121,5,0.0210068,1
07581.jpg,13,13,1,35,0.00000015,1
07582.jpg,19,19,0.999972,23,0.0000276,1
07583.jpg,16,16,0.999396,10,0.000493503,1
07584.jpg,3,5,0.309181,2,0.301208,0
07585.jpg,4,4,0.999996,1,0.00000366,1
07586.jpg,28,28,0.985952,30,0.00705088,1
07587.jpg,5,5,0.998185,2,0.00171963,1
07588.jpg,31,31,0.998913,8,0.000781001,1
07589.jpg,13,13,1,35,0.000000168,1
07590.jpg,25,25,1,19,1.51E-11,1
07591.jpg,35,35,1,33,0.000000024,1
07592.jpg,1,1,0.966416,5,0.0208698,1
07593.jpg,26,18,0.491913,31,0.215247,0
07594.jpg,39,39,0.998654,33,0.00116916,1
07595.jpg,38,38,1,34,0.000000441,1
07596.jpg,36,38,0.44728,36,0.202398,0
07597.jpg,31,31,0.256343,10,0.218668,1
07598.jpg,38,38,1,34,1.22E-14,1
07599.jpg,38,38,1,34,0.000000439,1
07600.jpg,3,3,0.807331,5,0.190091,1
07601.jpg,13,13,1,9,0.000000262,1
07602.jpg,28,30,0.490847,20,0.210202,0
07603.jpg,17,17,0.999998,14,0.00000144,1
07604.jpg,10,10,0.999986,16,0.00000556,1
07605.jpg,11,11,1,27,2.96E-09,1
07606.jpg,38,38,1,34,1.38E-09,1
07607.jpg,7,7,0.556642,5,0.406693,1
07608.jpg,26,26,0.999834,18,0.000121875,1
07609.jpg,33,33,1,35,1.07E-08,1
07610.jpg,10,10,0.999997,9,0.00000327,1
07611.jpg,28,28,0.991062,11,0.00501385,1
07612.jpg,2,2,0.999643,5,0.000281763,1
07613.jpg,3,3,0.989738,5,0.0101586,1
07614.jpg,3,3,0.976375,5,0.0231151,1
07615.jpg,13,13,1,35,0.000000129,1
07616.jpg,2,2,0.999947,5,0.0000354,1
07617.jpg,12,12,0.999996,42,0.0000028,1
07618.jpg,31,31,0.999985,21,0.0000142,1
07619.jpg,38,38,1,34,1.27E-11,1
07620.jpg,2,2,0.999854,5,0.000131412,1
07621.jpg,34,34,1,38,6.15E-10,1
07622.jpg,9,9,1,10,0.000000042,1
07623.jpg,1,1,0.999007,2,0.000977222,1
07624.jpg,8,8,0.491024,7,0.316751,1
07625.jpg,31,23,0.504125,31,0.484893,0
07626.jpg,3,3,0.866801,5,0.132982,1
07627.jpg,31,31,0.867595,21,0.0469686,1
07628.jpg,33,33,0.999999,40,0.00000113,1
07629.jpg,12,12,0.999998,42,0.000000928,1
07630.jpg,1,1,0.993184,2,0.00631426,1
07631.jpg,6,6,0.999722,41,0.000165731,1
07632.jpg,35,35,1,36,2.17E-13,1
07633.jpg,11,11,0.329987,21,0.295438,1
07634.jpg,4,4,0.999986,1,0.0000138,1
07635.jpg,2,2,0.932632,4,0.0498281,1
07636.jpg,38,38,1,34,1.15E-09,1
07637.jpg,34,34,1,35,4.73E-10,1
07638.jpg,12,12,0.999969,42,0.0000206,1
07639.jpg,12,29,0.624219,28,0.115818,0
07640.jpg,40,40,0.959781,7,0.0289869,1
07641.jpg,9,9,1,10,0.00000026,1
07642.jpg,10,10,0.999999,5,0.000000626,1
07643.jpg,4,4,0.998104,1,0.00168113,1
07644.jpg,12,12,0.997918,7,0.000569999,1
07645.jpg,25,25,1,22,1.11E-11,1
07646.jpg,31,31,0.315514,26,0.28955,1
07647.jpg,25,25,0.870965,22,0.0447771,1
07648.jpg,2,2,0.999894,5,0.000105856,1
07649.jpg,13,13,1,35,2.74E-09,1
07650.jpg,16,16,0.957809,9,0.0407114,1
07651.jpg,3,3,0.895368,5,0.0485335,1
07652.jpg,31,31,0.995675,23,0.00221303,1
07653.jpg,33,33,1,39,8.97E-12,1
07654.jpg,12,12,1,42,5.72E-08,1
07655.jpg,12,12,0.942761,29,0.0503112,1
07656.jpg,15,15,0.999311,5,0.000395153,1
07657.jpg,4,4,0.998208,1,0.00158427,1
07658.jpg,17,17,1,14,5.92E-09,1
07659.jpg,8,8,0.964228,7,0.0336701,1
07660.jpg,38,38,1,34,2.11E-08,1
07661.jpg,33,33,0.999997,39,0.00000256,1
07662.jpg,31,31,1,21,0.000000273,1
07663.jpg,38,38,1,34,1.31E-09,1
07664.jpg,13,13,0.999699,9,0.000102114,1
07665.jpg,13,13,1,17,2.53E-08,1
07666.jpg,2,2,0.999939,5,0.0000602,1
07667.jpg,31,31,0.998923,25,0.00067694,1
07668.jpg,10,10,0.999181,7,0.000366368,1
07669.jpg,2,2,0.999818,5,0.00018131,1
07670.jpg,5,5,0.784531,2,0.196308,1
07671.jpg,5,5,0.966576,3,0.030456,1
07672.jpg,4,4,0.98859,1,0.0113246,1
07673.jpg,38,38,1,34,0.000000216,1
07674.jpg,17,17,0.924241,32,0.0217846,1
07675.jpg,7,4,0.4557,7,0.309515,0
07676.jpg,21,21,0.786454,31,0.204776,1
07677.jpg,31,31,0.999935,8,0.0000558,1
07678.jpg,12,29,0.656611,9,0.129302,0
07679.jpg,8,8,1,7,0.0000005,1
07680.jpg,25,25,0.927746,11,0.0593498,1
07681.jpg,4,4,0.733943,8,0.160676,1
07682.jpg,13,13,0.999955,35,0.000043,1
07683.jpg,7,7,0.9782,4,0.0121206,1
07684.jpg,1,1,0.999922,2,0.0000512,1
07685.jpg,38,38,0.999998,36,0.000000959,1
07686.jpg,38,38,0.998922,34,0.00103267,1
07687.jpg,1,1,0.999999,0,0.000000302,1
07688.jpg,2,2,0.999998,1,0.00000156,1
07689.jpg,12,12,1,40,0.0000002,1
07690.jpg,7,7,0.884892,8,0.0707698,1
07691.jpg,2,2,0.880438,5,0.11394,1
07692.jpg,25,25,0.999953,33,0.00000908,1
07693.jpg,30,28,0.316892,31,0.161849,0
07694.jpg,38,38,1,34,3.38E-10,1
07695.jpg,40,35,0.193785,1,0.185236,0
07696.jpg,12,12,0.9998,7,0.00011614,1
07697.jpg,29,29,0.999042,24,0.000399854,1
07698.jpg,8,8,0.999999,4,0.00000048,1
07699.jpg,9,9,0.999999,10,0.000000564,1
07700.jpg,30,30,0.843694,11,0.130502,1
07701.jpg,5,5,0.978714,7,0.0102385,1
07702.jpg,12,12,1,2,0.00000012,1
07703.jpg,38,38,0.998121,34,0.00183827,1
07704.jpg,10,10,0.999986,7,0.00000587,1
07705.jpg,1,1,0.989517,0,0.00759327,1
07706.jpg,35,35,0.999951,36,0.0000482,1
07707.jpg,4,4,0.985406,1,0.0145827,1
07708.jpg,16,16,1,10,1.77E-10,1
07709.jpg,4,4,0.993241,1,0.00622279,1
07710.jpg,25,25,0.999997,29,0.00000158,1
07711.jpg,7,7,0.999751,8,0.00024781,1
07712.jpg,0,8,0.962549,2,0.0122172,0
07713.jpg,6,42,0.587702,32,0.318223,0
07714.jpg,25,25,0.677232,19,0.142094,1
07715.jpg,20,18,0.26809,30,0.109841,0
07716.jpg,12,12,0.999942,4,0.0000211,1
07717.jpg,11,18,0.347054,11,0.345999,0
07718.jpg,9,9,0.999965,10,0.0000254,1
07719.jpg,5,5,0.977499,2,0.0134905,1
07720.jpg,27,27,0.88851,11,0.0571883,1
07721.jpg,38,38,1,34,1.61E-12,1
07722.jpg,4,4,0.999996,1,0.00000416,1
07723.jpg,5,5,0.854052,8,0.116384,1
07724.jpg,2,2,0.92003,4,0.0717346,1
07725.jpg,18,10,0.91116,9,0.0785446,0
07726.jpg,4,4,0.821931,7,0.0833229,1
07727.jpg,1,1,0.954744,2,0.0404196,1
07728.jpg,9,9,0.999532,10,0.000324488,1
07729.jpg,3,5,0.603157,3,0.363424,0
07730.jpg,5,5,0.947066,2,0.0520802,1
07731.jpg,1,1,0.938301,2,0.0581909,1
07732.jpg,12,12,0.999805,7,0.000106828,1
07733.jpg,11,11,0.94041,30,0.0595699,1
07734.jpg,2,2,0.999934,5,0.0000649,1
07735.jpg,10,10,0.999894,16,0.0000568,1
07736.jpg,1,1,0.988631,4,0.00788636,1
07737.jpg,20,23,0.923621,20,0.0439228,0
07738.jpg,1,1,0.999596,2,0.000402533,1
07739.jpg,28,28,0.878376,26,0.0878256,1
07740.jpg,13,13,0.999974,35,0.0000219,1
07741.jpg,20,20,0.99535,23,0.00424861,1
07742.jpg,25,25,1,22,6.76E-08,1
07743.jpg,12,12,0.999797,40,0.000199471,1
07744.jpg,5,5,0.999964,2,0.0000356,1
07745.jpg,18,18,0.607378,27,0.173911,1
07746.jpg,8,8,0.578313,4,0.282417,1
07747.jpg,36,36,0.488716,38,0.458778,1
07748.jpg,11,11,0.865207,30,0.0966416,1
07749.jpg,7,7,0.848647,8,0.151351,1
07750.jpg,3,5,0.990908,3,0.00459135,0
07751.jpg,10,10,0.998774,9,0.000840814,1
07752.jpg,10,10,0.999965,7,0.0000178,1
07753.jpg,2,2,0.969996,5,0.0148363,1
07754.jpg,2,2,0.999821,5,0.000120484,1
07755.jpg,7,7,0.981101,1,0.0091604,1
07756.jpg,8,4,0.534323,8,0.215192,0
07757.jpg,13,13,1,12,9.36E-12,1
07758.jpg,2,2,0.958405,1,0.0414246,1
07759.jpg,13,13,1,9,2.06E-09,1
07760.jpg,28,28,0.735831,23,0.0620801,1
07761.jpg,9,9,0.999984,10,0.000016,1
07762.jpg,4,4,0.98318,1,0.0117382,1
07763.jpg,39,39,0.999986,33,0.000014,1
07764.jpg,10,10,1,9,1.50E-10,1
07765.jpg,13,13,1,21,3.39E-10,1
07766.jpg,12,12,0.936225,29,0.054523,1
07767.jpg,18,18,0.997198,24,0.00140345,1
07768.jpg,16,16,0.998912,9,0.00102234,1
07769.jpg,38,38,0.999959,34,0.0000345,1
07770.jpg,9,9,0.999992,10,0.00000792,1
07771.jpg,8,8,0.999979,7,0.0000212,1
07772.jpg,13,13,1,35,1.39E-10,1
07773.jpg,11,11,0.999995,30,0.00000195,1
07774.jpg,3,3,0.481616,5,0.475787,1
07775.jpg,28,28,0.999995,30,0.00000142,1
07776.jpg,40,40,0.969213,7,0.0257855,1
07777.jpg,8,8,0.391102,7,0.354919,1
07778.jpg,7,7,0.430554,4,0.417036,1
07779.jpg,18,18,0.994134,26,0.00478918,1
07780.jpg,2,2,0.999884,1,0.0000657,1
07781.jpg,17,17,0.999973,14,0.0000272,1
07782.jpg,8,8,0.99983,7,0.00016632,1
07783.jpg,16,16,0.999868,7,0.000123097,1
07784.jpg,6,6,0.952206,32,0.0412014,1
07785.jpg,33,33,1,40,9.33E-08,1
07786.jpg,31,31,0.729062,18,0.18384,1
07787.jpg,9,9,0.999998,10,0.00000185,1
07788.jpg,34,34,0.965169,38,0.0347901,1
07789.jpg,17,17,0.999999,2,0.000000732,1
07790.jpg,38,38,0.99898,13,0.000353263,1
07791.jpg,9,9,0.977664,10,0.0113988,1
07792.jpg,12,12,1,41,3.35E-08,1
07793.jpg,2,2,0.941461,1,0.0531094,1
07794.jpg,35,35,0.999932,34,0.00004,1
07795.jpg,4,4,0.999847,1,0.000152946,1
07796.jpg,8,8,0.994349,7,0.00563005,1
07797.jpg,18,18,0.998761,26,0.000820812,1
07798.jpg,37,37,0.998345,35,0.00146887,1
07799.jpg,8,8,0.999984,7,0.0000106,1
07800.jpg,13,13,1,35,2.24E-10,1
07801.jpg,12,12,0.999999,7,0.00000039,1
07802.jpg,13,13,1,21,3.24E-08,1
07803.jpg,11,11,0.999927,30,0.0000327,1
07804.jpg,13,13,1,9,9.47E-08,1
07805.jpg,12,12,0.999998,7,0.00000168,1
07806.jpg,38,38,1,34,0.000000242,1
07807.jpg,12,12,0.999984,11,0.00000589,1
07808.jpg,8,8,0.999742,1,0.000130682,1
07809.jpg,31,31,0.999998,21,0.00000174,1
07810.jpg,7,7,0.803947,5,0.11477,1
07811.jpg,30,30,0.710181,11,0.272924,1
07812.jpg,5,5,0.998638,10,0.000799661,1
07813.jpg,7,7,0.999982,8,0.0000149,1
07814.jpg,31,31,0.998343,21,0.00103873,1
07815.jpg,9,9,0.99725,10,0.00205025,1
07816.jpg,10,10,0.76786,2,0.0663046,1
07817.jpg,38,38,0.937868,14,0.0200432,1
07818.jpg,8,8,0.814489,2,0.175617,1
07819.jpg,28,28,0.971911,30,0.00927239,1
07820.jpg,10,10,0.999961,5,0.0000313,1
07821.jpg,5,5,0.999887,2,0.000110305,1
07822.jpg,5,5,0.993327,2,0.00396354,1
07823.jpg,25,25,0.999992,22,0.00000606,1
07824.jpg,24,24,0.952713,23,0.0130381,1
07825.jpg,14,14,0.999996,1,0.00000219,1
07826.jpg,26,26,0.850277,28,0.0895091,1
07827.jpg,28,28,0.718102,23,0.196225,1
07828.jpg,35,35,0.575332,9,0.225669,1
07829.jpg,4,4,0.999511,1,0.000479935,1
07830.jpg,1,1,0.989668,2,0.00949034,1
07831.jpg,4,4,0.999387,1,0.000554959,1
07832.jpg,7,7,0.999977,1,0.0000153,1
07833.jpg,39,39,0.99973,37,0.000157372,1
07834.jpg,13,13,1,35,4.75E-09,1
07835.jpg,5,26,0.406717,12,0.37344,0
07836.jpg,35,9,0.522857,35,0.290016,0
07837.jpg,3,5,0.453162,3,0.30583,0
07838.jpg,2,2,0.951539,1,0.0284629,1
07839.jpg,31,31,0.999665,21,0.000275409,1
07840.jpg,25,25,0.686769,30,0.223802,1
07841.jpg,3,3,0.998698,5,0.000752739,1
07842.jpg,5,5,0.995553,2,0.00440746,1
07843.jpg,10,10,0.999821,9,0.0000896,1
07844.jpg,35,35,1,33,1.82E-08,1
07845.jpg,42,42,0.99996,41,0.0000323,1
07846.jpg,7,5,0.887067,7,0.0358096,0
07847.jpg,25,25,1,22,4.35E-08,1
07848.jpg,40,7,0.273077,12,0.149269,0
07849.jpg,8,8,0.995926,7,0.00407036,1
07850.jpg,38,38,0.974972,13,0.0118966,1
07851.jpg,5,5,0.527803,2,0.428843,1
07852.jpg,2,2,0.965249,5,0.0346644,1
07853.jpg,12,12,0.999142,28,0.000278819,1
07854.jpg,38,38,1,34,1.24E-09,1
07855.jpg,1,1,0.994906,2,0.0040343,1
07856.jpg,13,13,1,35,0.000000016,1
07857.jpg,12,12,1,40,2.52E-08,1
07858.jpg,33,33,0.999978,39,0.0000121,1
07859.jpg,38,38,0.99169,34,0.00689094,1
07860.jpg,4,4,0.999522,1,0.000428909,1
07861.jpg,5,2,0.647868,5,0.188993,0
